"Date","Open","High","Low","Close","Volume","Market Cap"
"6-17-2012","6.3229","6.8100","5.6857","6.3989","48,720","59,200,464"
"6-16-2012","6.1979","7.8177","5.6765","6.3227","78,273","58,443,780"
"6-15-2012","5.9482","6.2918","5.3371","6.1985","65,596","57,247,160"
"6-14-2012","5.8622","6.3468","4.7881","5.9544","34,978","54,945,982"
"6-13-2012","5.6909","6.2589","5.2388","5.8697","57,440","54,118,121"
"6-12-2012","5.5951","7.1081","5.2623","5.6877","79,122","52,397,193"
"6-11-2012","5.4704","6.3917","5.1120","5.5907","40,137","51,460,497"
"6-10-2012","5.6010","5.9915","5.1633","5.4689","24,350","50,300,309"
"6-9-2012","5.6461","7.0766","5.4267","5.6012","36,987","51,471,099"
"6-8-2012","5.5299","7.2358","5.3321","5.6216","53,915","51,610,976"
"6-7-2012","5.4556","5.5759","4.4318","5.5290","48,241","50,721,440"
"6-6-2012","5.3338","6.1436","4.5518","5.4612","40,889","50,061,779"
"6-5-2012","5.2552","5.4077","4.4062","5.3409","83,690","48,917,624"
"6-4-2012","5.1986","5.4398","4.3893","5.2669","51,249","48,201,894"
"6-3-2012","5.2519","5.8465","4.9858","5.2144","12,673","47,680,161"
"6-2-2012","5.2357","6.6396","4.9826","5.2515","15,165","47,979,508"
"6-1-2012","5.1807","5.6327","4.7361","5.2272","44,654","47,715,594"
"5-31-2012","5.1570","5.4246","4.3129","5.1800","39,747","47,245,742"
"5-30-2012","5.1588","6.4467","4.9128","5.1579","40,003","47,008,409"
"5-29-2012","5.1151","5.5305","4.3762","5.1585","61,321","46,980,401"
"5-28-2012","5.1441","5.4024","4.2870","5.1443","27,538","46,818,648"
"5-27-2012","5.1056","5.5448","4.8516","5.1444","15,764","46,783,000"
"5-26-2012","5.1455","5.2954","4.1394","5.1036","16,590","46,371,205"
"5-25-2012","5.1276","5.6743","4.9823","5.1477","22,978","46,735,346"
"5-24-2012","5.1374","5.5058","4.6704","5.1240","28,974","46,489,249"
"5-23-2012","5.0982","5.6148","4.6522","5.1375","53,092","46,580,134"
"5-22-2012","5.1480","5.9806","4.3675","5.0994","46,637","46,201,322"
"5-21-2012","5.1180","5.2522","4.0974","5.1475","33,767","46,607,631"
"5-20-2012","5.1006","5.6767","4.7486","5.1219","18,682","46,342,608"
"5-19-2012","5.1404","6.5985","4.9124","5.1006","23,205","46,115,514"
"5-18-2012","5.1044","6.7156","4.9825","5.1256","52,536","46,303,235"
"5-17-2012","5.0860","5.1211","4.2908","5.0999","26,652","46,033,515"
"5-16-2012","5.0374","5.9777","4.4906","5.0898","69,467","45,912,482"
"5-15-2012","5.0089","5.4950","4.3716","5.0380","43,987","45,415,368"
"5-14-2012","4.9511","5.6434","4.6755","5.0089","52,922","45,120,228"
"5-13-2012","5.0198","5.6057","4.6171","4.9473","14,103","44,531,189"
"5-12-2012","5.0265","5.1696","4.3213","5.0200","20,904","45,150,750"
"5-11-2012","4.9672","5.6881","4.7232","5.0277","63,353","45,187,952"
"5-10-2012","5.0655","5.7720","4.7740","4.9606","69,886","44,549,130"
"5-9-2012","5.0915","5.1777","4.2038","5.0637","38,714","45,442,444"
"5-8-2012","5.0775","5.3762","4.0878","5.0964","68,273","45,693,735"
"5-7-2012","5.0846","6.5499","5.0334","5.0891","46,199","45,583,144"
"5-6-2012","5.1132","5.7425","4.7959","5.0716","19,227","45,383,920"
"5-5-2012","5.1044","5.8592","4.5742","5.1132","18,753","45,713,708"
"5-4-2012","5.1394","5.1394","4.1957","5.1025","43,621","45,575,309"
"5-3-2012","5.0570","6.4428","4.9081","5.1556","35,573","46,008,388"
"5-2-2012","4.9967","5.2209","4.2153","5.0568","95,988","45,087,059"
"5-1-2012","5.0057","6.4199","4.9419","5.0000","36,491","44,542,854"
"4-30-2012","4.9167","5.5791","4.6976","4.9884","55,835","44,397,034"
"4-29-2012","5.0073","5.6129","4.8227","4.9150","22,254","43,700,145"
"4-28-2012","5.1612","5.4970","4.5398","5.0015","91,453","44,424,359"
"4-27-2012","5.1246","6.4395","5.0448","5.1615","25,936","45,806,305"
"4-26-2012","5.1357","5.6925","4.6006","5.1043","57,529","45,263,749"
"4-25-2012","5.1135","5.4421","4.7167","5.1492","35,646","45,622,718"
"4-24-2012","5.1552","5.9904","4.7405","5.1136","70,746","45,274,169"
"4-23-2012","5.2584","5.4312","4.1522","5.1556","49,532","45,611,125"
"4-22-2012","5.2777","6.1932","5.1527","5.2685","37,007","46,574,048"
"4-21-2012","5.3125","6.5616","5.1735","5.2571","60,611","46,436,629"
"4-20-2012","5.1759","5.6341","4.4982","5.2983","104,166","46,759,177"
"4-19-2012","5.1151","6.3504","4.9026","5.1762","46,679","45,642,349"
"4-18-2012","4.9952","6.1479","4.8605","5.1148","79,183","45,060,643"
"4-17-2012","4.9484","5.2801","4.4223","4.9888","30,685","43,918,131"
"4-16-2012","5.0258","6.1387","4.9336","4.9489","31,212","43,533,602"
"4-15-2012","4.9594","5.2616","4.2383","5.0181","33,311","44,104,345"
"4-14-2012","4.9675","6.4025","4.7950","4.9608","64,194","43,574,677"
"4-13-2012","4.9165","6.1014","4.6902","4.9550","93,023","43,489,135"
"4-12-2012","4.9047","5.1589","4.1394","4.9158","46,308","43,114,627"
"4-11-2012","4.8215","5.0095","4.0120","4.9048","67,194","42,987,546"
"4-10-2012","4.8546","5.3006","4.3197","4.8284","53,037","42,283,491"
"4-9-2012","4.8939","5.4285","4.0507","4.8584","39,359","42,509,607"
"4-8-2012","4.8807","5.7078","4.6248","4.8922","41,889","42,770,766"
"4-7-2012","4.9447","5.2201","4.2182","4.8722","80,664","42,559,041"
"4-6-2012","4.9293","5.1489","4.2659","4.9500","58,336","43,205,962"
"4-5-2012","4.9306","6.4355","4.6238","4.9323","33,792","43,019,246"
"4-4-2012","5.0021","5.2481","4.1065","4.9243","51,074","42,920,407"
"4-3-2012","4.9727","5.3025","4.1714","5.0048","78,813","43,587,535"
"4-2-2012","4.9145","6.1573","4.6595","4.9736","80,605","43,282,347"
"4-1-2012","4.8864","4.9782","4.0948","4.9138","36,004","42,733,115"
"3-31-2012","4.8553","5.3068","4.5185","4.8893","35,494","42,486,136"
"3-30-2012","4.8365","5.1354","4.2337","4.8550","39,138","42,146,613"
"3-29-2012","4.7769","4.9517","4.0358","4.8370","37,865","41,952,581"
"3-28-2012","4.8036","4.9408","3.9852","4.7775","37,984","41,403,846"
"3-27-2012","4.6808","5.1244","3.9499","4.8062","73,317","41,615,764"
"3-26-2012","4.7163","5.0431","4.1794","4.6812","69,762","40,497,060"
"3-25-2012","4.7731","4.9196","3.9363","4.7234","71,408","40,826,909"
"3-24-2012","4.7368","5.5691","4.4253","4.7750","38,903","41,234,950"
"3-23-2012","4.8480","5.1552","3.7697","4.7273","54,044","40,779,592"
"3-22-2012","4.8775","5.3546","4.0587","4.8616","58,216","41,908,046"
"3-21-2012","5.0981","5.2278","4.2873","4.8778","46,476","42,008,665"
"3-20-2012","4.9240","5.6743","4.3768","5.0995","66,148","43,877,595"
"3-19-2012","5.3620","5.4900","4.2737","4.9322","188,998","42,398,777"
"3-18-2012","5.3366","5.5975","4.2944","5.3728","22,785","46,147,995"
"3-17-2012","5.3464","5.7188","4.7194","5.3395","39,152","45,819,703"
"3-16-2012","5.3541","6.5307","5.0641","5.3464","32,653","45,832,761"
"3-15-2012","5.3814","5.6041","4.6163","5.3504","41,055","45,826,975"
"3-14-2012","5.2544","5.5716","4.3332","5.3814","62,835","46,059,707"
"3-13-2012","4.9170","5.9109","4.7225","5.2575","127,057","44,961,911"
"3-12-2012","4.9170","5.1087","4.0693","4.9152","21,993","41,996,326"
"3-11-2012","4.8642","5.3326","3.8824","4.9175","42,501","41,974,603"
"3-10-2012","4.8778","5.2783","4.4364","4.8660","28,165","41,502,480"
"3-9-2012","4.9648","6.0947","4.6707","4.8768","32,638","41,554,561"
"3-8-2012","5.0227","5.1416","4.2293","4.9532","58,088","42,163,530"
"3-7-2012","5.0007","5.7954","4.4630","5.0245","45,964","42,732,112"
"3-6-2012","4.9426","5.8625","4.8339","5.0027","44,431","42,507,421"
"3-5-2012","4.8394","5.8475","4.7344","4.9345","65,866","41,894,908"
"3-4-2012","4.8928","5.9792","4.6925","4.8173","58,951","40,865,102"
"3-3-2012","4.7987","5.0504","4.0790","4.8927","40,179","41,470,651"
"3-2-2012","4.9263","5.6899","4.6392","4.8096","131,067","40,739,741"
"3-1-2012","4.9645","5.5631","4.5721","4.9202","44,251","41,642,991"
"2-29-2012","5.0455","6.2426","4.7849","4.9646","26,483","41,981,212"
"2-28-2012","5.0139","6.1202","4.8524","5.0446","62,651","42,613,182"
"2-27-2012","5.0203","5.0741","4.1017","5.0127","29,287","42,303,444"
"2-26-2012","5.0853","5.4824","4.4512","5.0288","70,135","42,400,005"
"2-25-2012","4.9931","5.2218","4.2384","5.0853","85,971","42,838,115"
"2-24-2012","4.6697","6.2505","4.6697","5.0009","89,872","42,085,657"
"2-23-2012","4.4462","4.7802","3.9747","4.6653","164,592","39,227,127"
"2-22-2012","4.3322","5.0078","3.9985","4.4453","104,155","37,340,843"
"2-21-2012","4.3726","4.6581","3.8882","4.3329","51,759","36,361,705"
"2-20-2012","4.4118","4.6765","4.0157","4.3751","37,315","36,687,779"
"2-19-2012","4.4776","5.0373","4.0237","4.4118","62,213","36,964,873"
"2-18-2012","4.4180","4.9284","4.0562","4.4800","70,054","37,499,996"
"2-17-2012","4.6265","4.8616","3.7731","4.4186","136,020","36,949,159"
"2-16-2012","5.1844","5.2168","3.8757","4.6298","166,535","38,679,854"
"2-15-2012","4.5775","6.1287","4.4248","5.1887","161,412","43,313,772"
"2-14-2012","5.5019","5.5019","3.8073","4.5682","297,950","38,102,887"
"2-13-2012","5.7910","5.9992","4.8532","5.5595","169,219","46,333,472"
"2-12-2012","5.6071","6.5408","5.2972","5.7951","82,094","48,257,270"
"2-11-2012","5.8745","6.9509","5.3828","5.6029","69,678","46,612,482"
"2-10-2012","5.8413","6.5243","5.5659","5.8708","39,255","48,796,984"
"2-9-2012","5.7431","6.4916","5.1982","5.8396","89,801","48,497,113"
"2-8-2012","5.7671","5.9916","5.1252","5.7396","237,874","47,625,545"
"2-7-2012","5.7423","6.1714","5.2694","5.7672","72,692","47,812,657"
"2-6-2012","5.8672","6.0588","4.7880","5.7423","90,107","47,566,969"
"2-5-2012","5.9691","6.7600","4.9246","5.8705","120,632","48,586,002"
"2-4-2012","6.0463","7.1315","5.7606","5.9697","20,604","49,364,463"
"2-3-2012","6.0939","6.5081","5.1125","6.0447","58,994","49,936,988"
"2-2-2012","5.7671","7.8572","5.7290","6.0942","54,605","50,297,722"
"2-1-2012","5.5613","6.1501","5.1656","5.7566","115,133","47,465,974"
"1-31-2012","5.5681","6.0751","4.9447","5.5497","48,373","45,720,402"
"1-30-2012","5.3946","6.8428","5.1707","5.5692","42,324","45,839,978"
"1-29-2012","5.6507","6.1994","5.2171","5.3925","46,446","44,338,849"
"1-28-2012","5.6340","5.6631","4.5052","5.6516","89,957","46,422,172"
"1-27-2012","5.8536","5.8536","4.6756","5.6429","115,305","46,310,070"
"1-26-2012","6.4322","7.1245","5.5047","5.8754","124,599","48,176,185"
"1-25-2012","6.3715","7.5086","5.9882","6.4310","133,017","52,687,505"
"1-24-2012","6.3751","7.4435","5.9762","6.3703","35,688","52,143,131"
"1-23-2012","6.5280","8.1795","6.2560","6.3733","17,720","52,123,155"
"1-22-2012","6.2237","6.6462","5.3886","6.5007","44,846","53,109,996"
"1-21-2012","6.3985","6.6456","5.5713","6.2255","64,750","50,818,915"
"1-20-2012","6.6912","6.8974","5.6086","6.3986","66,846","52,179,784"
"1-19-2012","6.7352","7.0862","5.5702","6.6913","114,656","54,518,848"
"1-18-2012","6.4503","7.1439","5.8219","6.7383","225,772","54,851,150"
"1-17-2012","6.8675","7.1518","5.7699","6.4521","213,278","52,479,084"
"1-16-2012","6.8332","8.3337","6.2723","6.8781","122,945","55,890,713"
"1-15-2012","6.8123","7.4908","6.4415","6.8328","62,132","55,462,555"
"1-14-2012","6.4322","7.6598","6.2496","6.7954","141,665","55,112,289"
"1-13-2012","7.0182","7.2863","5.3510","6.4211","60,353","52,027,740"
"1-12-2012","6.9090","7.2400","5.8542","7.0195","140,331","56,827,951"
"1-11-2012","7.0383","8.0112","6.4665","6.9163","99,862","55,937,558"
"1-10-2012","6.6169","8.7897","6.6169","7.0336","109,937","56,834,132"
"1-9-2012","7.0618","7.3291","6.0151","6.6073","148,287","53,342,057"
"1-8-2012","7.1346","7.5707","6.0598","7.0636","57,284","56,967,716"
"1-7-2012","6.6080","8.1219","6.3247","7.1355","48,385","57,490,427"
"1-6-2012","6.6698","6.8392","5.6373","6.6021","219,004","53,131,526"
"1-5-2012","5.5612","7.3909","5.5612","6.6720","182,401","53,636,891"
"1-4-2012","4.9133","6.7231","4.8576","5.5466","131,363","44,549,391"
"1-3-2012","5.2177","5.5788","4.7476","4.8984","125,477","39,306,976"
"1-2-2012","5.1320","5.7521","4.5574","5.2182","69,453","41,831,181"
"1-1-2012","4.6121","6.1594","4.6121","5.1325","108,874","41,104,894"
"12-31-2011","4.3207","5.4194","4.3207","4.6107","129,202","36,891,380"
"12-30-2011","4.1712","4.4853","3.5033","4.3154","41,134","34,494,682"
"12-29-2011","4.1825","5.1242","3.8830","4.1736","53,129","33,332,736"
"12-28-2011","4.1473","4.8067","3.8801","4.1817","33,691","33,368,639"
"12-27-2011","4.2789","4.4664","3.4561","4.1471","30,239","33,060,101"
"12-26-2011","4.1013","4.8642","3.9771","4.2817","89,000","34,101,943"
"12-25-2011","3.9533","4.8127","3.8169","4.1012","80,792","32,628,133"
"12-24-2011","3.9851","4.8068","3.8447","3.9473","14,902","31,369,363"
"12-23-2011","4.0581","4.9006","3.8416","3.9784","20,447","31,588,049"
"12-22-2011","4.1773","4.2354","3.3483","4.0565","57,333","32,178,857"
"12-21-2011","3.9143","4.8002","3.7346","4.1890","48,668","33,198,582"
"12-20-2011","3.4873","4.1563","3.4283","3.9130","185,907","30,982,637"
"12-19-2011","3.2174","4.3408","3.1192","3.4811","139,691","27,539,545"
"12-18-2011","3.2124","3.4041","2.6812","3.2173","10,808","25,427,115"
"12-17-2011","3.2128","3.8864","3.0166","3.2200","16,451","25,425,103"
"12-16-2011","3.2450","3.2450","2.6773","3.2000","29,906","25,243,440"
"12-15-2011","3.2115","3.6637","3.1353","3.2484","30,064","25,606,116"
"12-14-2011","3.2691","3.5434","3.0040","3.2105","72,576","25,288,980"
"12-13-2011","3.2871","3.3465","2.6518","3.2700","32,652","25,733,021"
"12-12-2011","3.2394","3.9172","3.0947","3.2957","40,011","25,913,664"
"12-11-2011","3.0514","3.6453","2.9324","3.2388","108,659","25,445,786"
"12-10-2011","3.0862","3.1955","2.5695","3.0485","74,396","23,927,373"
"12-9-2011","3.0750","3.2052","2.5724","3.0865","34,459","24,203,677"
"12-8-2011","3.0032","3.7796","2.8956","3.0766","39,794","24,103,256"
"12-7-2011","2.9646","3.3032","2.7503","3.0022","57,965","23,495,374"
"12-6-2011","2.9475","3.3199","2.5989","2.9637","55,636","23,173,674"
"12-5-2011","2.9043","3.0974","2.6242","2.9484","30,863","23,028,750"
"12-4-2011","2.9638","3.5875","2.6865","2.9049","95,155","22,666,420"
"12-3-2011","3.1247","3.1502","2.6574","2.9619","123,243","23,091,017"
"12-2-2011","3.0527","3.5200","2.6906","3.1278","57,571","24,360,183"
"12-1-2011","2.9697","3.1535","2.6345","3.0541","63,575","23,763,589"
"11-30-2011","2.6836","3.4687","2.5498","2.9722","120,353","23,100,189"
"11-29-2011","2.5251","2.9041","2.3906","2.6826","181,459","20,827,324"
"11-28-2011","2.4893","2.8378","2.2546","2.5236","41,447","19,575,565"
"11-27-2011","2.5285","2.7894","2.2638","2.4885","22,765","19,287,470"
"11-26-2011","2.5055","2.8312","2.4180","2.5285","36,102","19,582,719"
"11-25-2011","2.4040","2.5085","2.0756","2.5048","44,292","19,384,507"
"11-24-2011","2.3446","2.4814","2.1393","2.4052","86,951","18,596,986"
"11-23-2011","2.3264","2.7929","1.9839","2.3451","39,959","18,119,602"
"11-22-2011","2.3544","2.6729","1.9163","2.3212","34,222","17,918,974"
"11-21-2011","2.3068","2.5152","2.0082","2.3575","41,537","18,183,034"
"11-20-2011","2.3245","2.5488","2.0380","2.3103","79,831","17,805,536"
"11-19-2011","2.0529","2.3945","1.9375","2.3245","78,360","17,898,305"
"11-18-2011","2.2544","2.5683","1.9479","2.0510","98,160","15,779,958"
"11-17-2011","2.6597","2.7718","2.1231","2.2526","117,347","17,315,724"
"11-16-2011","2.7619","2.8330","2.1519","2.6609","44,046","20,435,814"
"11-15-2011","2.5192","2.9882","2.3462","2.7677","76,467","21,237,022"
"11-14-2011","3.0812","3.1920","2.1019","2.5195","382,085","19,311,570"
"11-13-2011","3.0228","3.1677","2.5734","3.0879","9,663","23,646,943"
"11-12-2011","3.0534","3.2570","2.7032","3.0308","20,361","23,187,441"
"11-11-2011","2.8787","3.8176","2.7645","3.0544","44,699","23,345,736"
"11-10-2011","3.0333","3.5556","2.8492","2.8786","33,846","21,985,721"
"11-9-2011","3.0461","3.2378","2.6512","3.0306","52,497","23,125,076"
"11-8-2011","3.0165","3.1540","2.5387","3.0464","60,449","23,220,855"
"11-7-2011","2.9710","3.0504","2.5150","3.0170","24,126","22,974,757"
"11-6-2011","3.1601","3.7929","2.9451","2.9716","17,247","22,609,288"
"11-5-2011","3.1505","3.3567","2.7341","3.1579","53,138","24,003,793"
"11-4-2011","3.3297","3.6342","3.0206","3.1513","39,369","23,931,114"
"11-3-2011","3.3624","3.5993","3.1125","3.3267","24,463","25,238,404"
"11-2-2011","3.2465","3.6744","3.0692","3.3624","32,282","25,487,881"
"11-1-2011","3.3232","3.6780","2.9738","3.2463","37,990","24,582,821"
"10-31-2011","3.6220","3.6220","2.7763","3.3234","31,083","25,141,672"
"10-30-2011","3.4104","3.9428","3.2292","3.6221","50,465","27,377,533"
"10-29-2011","3.1501","3.5204","2.6842","3.4017","79,645","25,692,791"
"10-28-2011","3.0222","3.9372","2.9639","3.1517","52,427","23,786,930"
"10-27-2011","2.8633","3.1442","2.4613","3.0178","58,679","22,760,873"
"10-26-2011","3.0788","3.0788","2.3563","2.8759","29,315","21,675,869"
"10-25-2011","3.2660","3.4620","2.7987","3.0888","101,328","23,262,412"
"10-24-2011","3.1763","3.5459","2.8286","3.2661","92,121","24,576,928"
"10-23-2011","3.0099","4.0355","3.0099","3.1780","37,179","23,893,569"
"10-22-2011","2.5552","3.0480","2.3938","3.0020","120,526","22,554,303"
"10-21-2011","2.3620","2.9094","2.2831","2.5544","73,119","19,179,243"
"10-20-2011","2.3985","2.9891","2.2299","2.3617","48,781","17,717,621"
"10-19-2011","3.4267","3.4528","2.1766","2.3949","101,794","17,952,854"
"10-18-2011","2.7823","3.4409","2.6482","3.4347","87,999","25,724,719"
"10-17-2011","3.5904","3.6271","2.3335","2.7823","208,053","20,821,703"
"10-16-2011","3.8643","4.1130","3.3189","3.6124","36,320","27,013,120"
"10-15-2011","4.1454","4.3366","3.4962","3.8645","42,049","28,874,978"
"10-14-2011","4.0583","4.4499","3.4325","4.1485","20,047","30,969,011"
"10-13-2011","4.1519","4.1979","3.2279","4.0591","19,665","30,273,384"
"10-12-2011","4.1905","4.8338","3.8609","4.1583","69,082","30,993,281"
"10-11-2011","4.1653","4.7555","3.9116","4.1896","41,048","31,201,827"
"10-10-2011","4.5275","4.6755","3.5605","4.1638","16,870","30,989,923"
"10-9-2011","4.0714","5.7366","4.0714","4.5301","38,086","33,688,453"
"10-8-2011","4.3471","4.6068","3.7467","4.0421","39,397","30,033,209"
"10-7-2011","4.7746","4.8939","3.6239","4.3474","97,787","32,275,948"
"10-6-2011","4.9434","5.4377","4.3214","4.7755","54,906","35,421,629"
"10-5-2011","5.0579","5.2120","4.1264","4.9472","17,585","36,663,634"
"10-4-2011","5.0634","5.5867","4.7286","5.0580","15,791","37,447,821"
"10-3-2011","5.1837","6.1119","4.9278","5.0639","17,249","37,463,101"
"10-2-2011","5.2721","5.4104","4.3716","5.1790","10,463","38,276,995"
"10-1-2011","5.0966","5.9019","4.8182","5.2734","23,541","38,943,070"
"9-30-2011","4.9015","6.0331","4.7093","5.0917","41,371","37,564,806"
"9-29-2011","5.0783","5.3144","4.3515","4.9003","14,094","36,122,939"
"9-28-2011","5.1589","5.4882","4.6560","5.0795","30,604","37,411,852"
"9-27-2011","5.1435","5.4802","4.7187","5.1591","24,704","37,960,511"
"9-26-2011","5.4135","5.6649","4.6490","5.1442","56,332","37,816,313"
"9-25-2011","5.6904","5.7260","4.8417","5.4190","9,465","39,800,732"
"9-24-2011","5.6919","6.6071","5.4286","5.6978","17,869","41,808,841"
"9-23-2011","5.7255","6.7032","5.5667","5.6905","55,805","41,718,694"
"9-22-2011","5.9151","6.7495","5.6061","5.7239","31,750","41,925,374"
"9-21-2011","6.0962","6.6115","5.3198","5.9139","68,166","43,273,685"
"9-20-2011","5.2887","6.3070","4.8548","6.0961","116,851","44,561,810"
"9-19-2011","5.0901","5.4403","4.3922","5.2906","49,817","38,637,010"
"9-18-2011","5.0741","5.3973","4.4116","5.0953","44,830","37,178,341"
"9-17-2011","4.8436","5.8440","4.5603","5.0756","20,299","36,994,360"
"9-16-2011","5.1834","5.1834","4.0396","4.8436","31,672","35,270,847"
"9-15-2011","5.9266","6.2369","4.8871","5.1861","85,937","37,734,559"
"9-14-2011","5.9568","6.5360","5.5119","5.9322","43,584","43,116,664"
"9-13-2011","6.6258","6.7967","5.7092","5.9576","23,708","43,258,278"
"9-12-2011","6.2785","7.3210","5.6256","6.6368","63,914","48,142,229"
"9-11-2011","4.8261","6.3762","4.6732","6.2772","143,936","45,492,138"
"9-10-2011","7.1487","7.1487","4.4836","4.8238","44,585","34,928,911"
"9-9-2011","6.7102","7.2115","5.8597","7.1551","216,864","51,761,705"
"9-8-2011","7.5451","7.5451","5.9291","6.7126","31,930","48,509,192"
"9-7-2011","8.2034","9.1785","7.4022","7.5545","49,713","54,543,873"
"9-6-2011","7.9667","8.3762","6.8366","8.2024","82,515","59,166,272"
"9-5-2011","8.3628","9.9646","7.1376","7.9708","30,696","57,436,248"
"9-4-2011","8.5047","9.4314","6.9487","8.3361","19,605","60,003,185"
"9-3-2011","8.5068","9.2155","7.9441","8.5171","6,916","61,249,165"
"9-2-2011","8.4327","9.5199","7.7951","8.5013","16,801","61,073,934"
"9-1-2011","9.0450","9.4671","7.5418","8.4328","11,933","60,515,949"
"8-31-2011","9.3760","9.6725","7.9302","9.0468","19,633","64,864,194"
"8-30-2011","9.4502","11.71","8.8980","9.3781","11,766","67,166,503"
"8-29-2011","9.1526","10.21","8.1604","9.3990","21,634","67,247,516"
"8-28-2011","9.3008","11.43","8.1988","9.1505","24,054","65,406,703"
"8-27-2011","8.8839","9.5280","7.4364","9.3017","22,142","66,433,273"
"8-26-2011","11.20","11.32","8.4705","8.9293","82,923","63,718,943"
"8-25-2011","11.33","13.46","10.72","11.24","55,343","80,128,116"
"8-24-2011","11.47","11.89","9.4295","11.31","7,820","80,518,478"
"8-23-2011","11.24","11.85","9.9705","11.48","12,850","81,696,448"
"8-22-2011","11.42","12.43","10.41","11.24","37,031","79,878,465"
"8-21-2011","11.48","14.07","10.07","11.42","8,720","81,087,427"
"8-20-2011","11.70","13.46","11.16","11.46","9,891","81,284,621"
"8-19-2011","11.34","14.61","11.28","11.70","33,743","82,851,967"
"8-18-2011","11.27","12.95","10.73","11.33","8,228","80,172,977"
"8-17-2011","11.53","13.46","10.89","11.27","22,864","79,654,753"
"8-16-2011","11.18","12.52","10.11","11.53","15,302","81,450,490"
"8-15-2011","10.35","11.25","9.3083","11.18","38,216","78,900,840"
"8-14-2011","10.02","13.41","9.9510","10.35","44,039","72,966,892"
"8-13-2011","9.8511","11.97","9.3772","9.9836","29,784","70,308,426"
"8-12-2011","10.30","12.05","9.5657","9.8289","41,540","69,154,650"
"8-11-2011","10.12","12.87","9.5567","10.30","58,255","72,411,222"
"8-10-2011","9.7774","11.49","9.3834","10.12","24,257","71,050,438"
"8-9-2011","8.4901","10.30","8.1309","9.7765","115,130","68,581,323"
"8-8-2011","8.7862","10.13","8.0877","8.4673","33,934","59,335,681"
"8-7-2011","7.5088","9.7480","7.3812","8.7740","90,168","61,425,012"
"8-6-2011","11.04","11.15","7.0820","7.5032","102,379","52,481,546"
"8-5-2011","12.33","13.82","10.88","11.05","30,880","77,246,689"
"8-4-2011","12.18","13.89","11.45","12.32","50,258","86,040,941"
"8-3-2011","12.83","14.06","11.65","12.18","90,371","84,931,562"
"8-2-2011","13.31","13.64","10.53","12.83","57,160","89,416,085"
"8-1-2011","13.43","14.07","11.67","13.34","21,741","92,852,006"
"7-31-2011","13.63","15.29","12.70","13.43","45,772","93,385,477"
"7-30-2011","13.79","15.00","12.64","13.62","6,102","94,541,981"
"7-29-2011","13.50","16.97","13.06","13.80","7,261","95,705,714"
"7-28-2011","13.95","15.26","11.24","13.49","32,676","93,457,737"
"7-27-2011","14.50","17.50","13.65","14.00","11,476","96,882,607"
"7-26-2011","14.11","16.69","13.87","14.48","16,851","100,062,738"
"7-25-2011","13.93","15.08","11.86","14.09","31,639","97,231,953"
"7-24-2011","13.79","14.64","12.43","13.96","26,700","96,240,868"
"7-23-2011","13.89","15.55","13.10","13.80","22,494","95,007,062"
"7-22-2011","13.85","14.60","11.92","13.89","15,204","95,532,746"
"7-21-2011","13.76","14.17","11.55","13.86","24,954","95,186,382"
"7-20-2011","13.86","15.80","12.33","13.78","23,156","94,570,650"
"7-19-2011","13.63","14.23","11.66","13.86","67,876","94,990,793"
"7-18-2011","13.93","14.10","10.87","13.63","75,958","93,330,969"
"7-17-2011","13.87","16.65","13.62","13.96","34,482","95,448,767"
"7-16-2011","14.04","17.43","13.54","13.86","17,221","94,661,278"
"7-15-2011","14.09","14.82","12.76","14.03","24,807","95,720,661"
"7-14-2011","14.12","15.20","12.82","14.09","17,639","96,016,993"
"7-13-2011","14.13","15.14","12.78","14.12","10,374","96,142,990"
"7-12-2011","14.85","15.16","11.78","14.13","26,323","96,074,714"
"7-11-2011","15.15","16.26","13.15","14.86","49,269","100,906,311"
"7-10-2011","15.03","15.96","13.50","15.15","45,126","102,773,010"
"7-9-2011","15.43","16.21","12.28","15.03","11,888","101,838,557"
"7-8-2011","14.81","19.69","14.57","15.43","34,899","104,456,693"
"7-7-2011","15.23","16.21","13.06","14.78","54,345","99,928,583"
"7-6-2011","14.26","19.06","14.19","15.25","111,830","103,012,523"
"7-5-2011","14.05","17.80","13.68","14.24","83,929","96,064,851"
"7-4-2011","15.73","15.73","11.72","14.05","52,225","94,656,217"
"7-3-2011","16.52","16.52","13.14","15.75","16,797","106,034,590"
"7-2-2011","17.17","17.18","14.10","16.60","19,382","111,622,735"
"7-1-2011","16.14","17.47","13.76","17.18","33,253","115,351,102"
"6-30-2011","16.90","20.19","15.98","16.16","35,052","108,329,475"
"6-29-2011","17.17","21.12","16.46","16.90","21,031","113,141,699"
"6-28-2011","17.51","21.07","16.68","17.07","24,342","114,181,527"
"6-27-2011","17.19","18.58","14.56","17.47","31,437","116,689,633"
"6-26-2011","17.14","19.81","16.35","17.19","15,045","114,696,354"
"6-25-2011","17.05","17.73","14.80","17.13","0","114,148,957"
"6-24-2011","15.48","18.00","14.72","17.06","0","113,580,595"
"6-23-2011","15.59","17.17","13.81","15.48","0","102,881,725"
"6-22-2011","17.07","17.88","14.19","15.58","0","103,358,875"
"6-21-2011","18.21","18.75","15.14","17.09","0","113,128,746"
"6-20-2011","17.56","19.23","15.13","18.22","0","120,396,901"
"6-19-2011","18.44","19.62","15.77","17.59","30,150","116,012,867"
